Poblacion,Mutacion_Pb,Generaciones,Cruce_Pb,Num_Fases,Score_Rep1,Score_Rep2,Score_Rep3,Score_Rep4,Score_Rep5,Mediana_Score,Tiempo_Inicio,Tiempo_Fin,Tiempo_Segundos
5,1,20,1,20,1233.571894,1042.659486,1334.489818,1056.07601,1197.080777,1197.080777,27/07/2026 01:53,27/07/2026 01:54,15.26716089
5,1,20,1,50,1241.333281,1200.658894,1253.858506,1213.122313,1193.738899,1213.122313,27/07/2026 01:54,27/07/2026 01:54,38.43969917
5,1,20,1,100,1384.986754,1352.056738,1389.994554,1306.684956,1320.199839,1352.056738,27/07/2026 01:54,27/07/2026 01:55,72.44509578
5,1,50,0,5,1255.87059,1225.303546,1137.467392,1262.72636,1282.387919,1255.87059,27/07/2026 01:55,27/07/2026 01:56,10.72918487
5,1,50,0,20,1359.008344,1151.437555,1228.854416,1325.811145,1228.152877,1228.854416,27/07/2026 01:56,27/07/2026 01:56,43.27967191
5,1,50,0,50,1252.902178,1195.893837,1327.212966,1327.747258,1270.911655,1270.911655,27/07/2026 01:56,27/07/2026 01:58,101.3323016
5,1,50,0,100,1227.607503,1168.023708,1223.679833,1062.432946,1222.55541,1222.55541,27/07/2026 01:58,27/07/2026 02:00,139.511698
5,1,50,0.1,5,1115.619177,1073.995867,1100.33679,1172.520341,1055.330801,1100.33679,27/07/2026 02:00,27/07/2026 02:01,6.797279596
5,1,50,0.1,20,1190.271031,1326.235419,1227.726024,1259.327302,1221.02251,1227.726024,27/07/2026 02:01,27/07/2026 02:01,29.88373756
5,1,50,0.1,50,1359.95833,1249.72171,1267.892005,1423.073131,1224.802065,1267.892005,27/07/2026 02:01,27/07/2026 02:02,69.47802615
5,1,50,0.1,100,1219.623717,1284.019599,1204.118605,1262.958251,1416.471918,1262.958251,27/07/2026 02:02,27/07/2026 02:04,133.5272472
5,1,50,0.5,5,1338.538685,1061.118936,1238.836875,1128.787474,1357.649943,1238.836875,27/07/2026 02:04,27/07/2026 02:04,6.006964207
5,1,50,0.5,20,1134.317454,1283.095044,998.3796524,1303.65308,1249.740246,1249.740246,27/07/2026 02:04,27/07/2026 02:05,25.23322463
5,1,50,0.5,50,1012.588754,1283.777935,1079.734141,1317.746163,1250.827348,1250.827348,27/07/2026 02:05,27/07/2026 02:06,63.81976295
5,1,50,0.5,100,1272.882336,1200.283437,1230.336272,1259.349289,1234.773314,1234.773314,27/07/2026 02:06,27/07/2026 02:08,128.9932981
5,1,50,0.7,5,1229.407323,1226.56722,1160.808663,1195.780351,1156.245484,1195.780351,27/07/2026 02:08,27/07/2026 02:08,4.804216623
5,1,50,0.7,20,1217.959382,1355.314313,1325.712385,1269.457465,1338.926345,1325.712385,27/07/2026 02:08,27/07/2026 02:09,24.0147109
5,1,50,0.7,50,1177.208104,1183.115411,1276.79943,1240.764106,1075.333679,1183.115411,27/07/2026 02:09,27/07/2026 02:10,69.64611936
5,1,50,0.7,100,1226.7183,1239.296203,1104.461564,1204.54368,1178.673789,1204.54368,27/07/2026 02:10,27/07/2026 02:12,138.1682673
5,1,50,1,5,1121.406135,1303.870862,1174.822827,1090.28361,1221.509144,1174.822827,27/07/2026 02:12,27/07/2026 02:12,6.459536791
5,1,50,1,20,1169.652358,1147.925281,1090.785109,1314.383564,1146.124052,1147.925281,27/07/2026 02:12,27/07/2026 02:13,26.24474144
5,1,50,1,50,1164.938456,1204.218548,1259.469675,1209.985511,1060.680501,1204.218548,27/07/2026 02:13,27/07/2026 02:14,64.20582199
5,1,50,1,100,1244.516111,1197.485771,1210.603206,1223.98881,1246.02585,1223.98881,27/07/2026 02:14,27/07/2026 02:16,109.0827324
5,1,100,0,5,1241.041949,1199.018246,1201.296656,1240.997942,1249.046711,1240.997942,27/07/2026 02:16,27/07/2026 02:16,11.54544735
5,1,100,0,20,1347.662514,1267.658322,1289.822413,1193.657081,1204.026831,1267.658322,27/07/2026 02:16,27/07/2026 02:16,43.82547402
5,1,100,0,50,1412.244115,1248.905933,1403.345488,1320.679799,1289.986203,1320.679799,27/07/2026 02:16,27/07/2026 02:18,121.646817
5,1,100,0,100,1356.184302,1182.531147,1189.83396,1149.090606,1170.728392,1182.531147,27/07/2026 02:18,27/07/2026 02:23,251.5324788
5,1,100,0.1,5,1180.773331,1333.811648,1259.15221,1305.664258,1264.328407,1264.328407,27/07/2026 02:23,27/07/2026 02:23,9.86824894
5,1,100,0.1,20,1266.608618,1173.513765,1238.296556,1089.104065,1212.792522,1212.792522,27/07/2026 02:23,27/07/2026 02:23,40.71768165
5,1,100,0.1,50,1250.057121,1298.694491,1224.086208,1217.228466,1238.290981,1238.290981,27/07/2026 02:23,27/07/2026 02:25,101.8396318
5,1,100,0.1,100,1287.260213,1257.597307,1243.891757,1246.139946,1252.78938,1252.78938,27/07/2026 02:25,27/07/2026 02:28,196.2831485
5,1,100,0.5,5,1270.312547,1284.158289,1252.638488,1186.046957,1186.816881,1252.638488,27/07/2026 02:28,27/07/2026 02:29,9.103292227
5,1,100,0.5,20,1230.608532,1213.170159,1226.810411,1272.031231,1237.870974,1230.608532,27/07/2026 02:29,27/07/2026 02:29,37.38941598
5,1,100,0.5,50,1135.188716,1257.163592,1347.731692,1306.731282,1294.955422,1294.955422,27/07/2026 02:29,27/07/2026 02:31,94.6564641
5,1,100,0.5,100,1128.338933,1185.979753,1196.231317,1145.545942,1300.841586,1185.979753,27/07/2026 02:31,27/07/2026 02:34,188.8477302
5,1,100,0.7,5,1216.847258,1203.138481,1180.972944,1298.55638,1360.366261,1216.847258,27/07/2026 02:34,27/07/2026 02:34,9.455031395
5,1,100,0.7,20,1186.189983,1069.072893,1201.805309,1250.278803,1305.408844,1201.805309,27/07/2026 02:34,27/07/2026 02:35,37.37014842
5,1,100,0.7,50,1256.384666,1227.108198,1157.726124,1092.500517,1273.49185,1227.108198,27/07/2026 02:35,27/07/2026 02:36,92.21018934
5,1,100,0.7,100,1100.85463,1263.767174,1166.072703,1262.49343,1154.386804,1166.072703,27/07/2026 02:36,27/07/2026 02:39,186.7632625
5,1,100,1,5,1293.422522,1282.249241,1262.520204,1181.064311,1217.796082,1262.520204,27/07/2026 02:39,27/07/2026 02:40,8.851784229
5,1,100,1,20,1360.269309,1169.011375,1164.769782,1179.411442,1292.992148,1179.411442,27/07/2026 02:40,27/07/2026 02:40,35.49138188
5,1,100,1,50,1265.034887,1282.041455,1263.114969,1121.876861,1236.757676,1263.114969,27/07/2026 02:40,27/07/2026 02:42,90.89758158
5,1,100,1,100,1141.372488,1146.643912,1239.000194,1180.21002,1227.291022,1180.21002,27/07/2026 02:42,27/07/2026 02:45,181.8230762
50,0,5,0,5,1150.475601,1206.266876,1198.483026,1343.209927,1238.718553,1206.266876,27/07/2026 02:45,27/07/2026 02:45,0.492067814
50,0,5,0,20,1244.399842,1189.973611,1290.305063,1143.174283,1208.693104,1208.693104,27/07/2026 02:45,27/07/2026 02:45,1.920927763
50,0,5,0,50,1097.768913,1325.184676,1146.358958,1223.776708,1081.024012,1146.358958,27/07/2026 02:45,27/07/2026 02:45,4.732455969
50,0,5,0,100,1091.091401,1098.256533,1097.12902,1245.568553,1170.521979,1098.256533,27/07/2026 02:45,27/07/2026 02:45,9.237132072
50,0,5,0.1,5,1071.992598,1353.288623,1172.680565,1209.012281,1157.441325,1172.680565,27/07/2026 02:45,27/07/2026 02:45,0.665019751
50,0,5,0.1,20,1374.590079,1301.640417,1108.935436,1218.947126,1203.460382,1218.947126,27/07/2026 02:45,27/07/2026 02:45,2.657578468
50,0,5,0.1,50,1121.366145,1203.92886,1232.318601,1210.210475,1304.131843,1210.210475,27/07/2026 02:45,27/07/2026 02:45,6.50492239
50,0,5,0.1,100,1453.829219,1146.62522,1167.263455,1307.252928,1166.896928,1167.263455,27/07/2026 02:45,27/07/2026 02:45,13.00229931
50,0,5,0.5,5,1126.188213,1220.810362,1346.956213,1163.216623,1241.902983,1220.810362,27/07/2026 02:45,27/07/2026 02:45,1.297950745
50,0,5,0.5,20,1234.888808,1461.658601,1378.633455,1166.946425,1317.461358,1317.461358,27/07/2026 02:45,27/07/2026 02:45,5.544187546
50,0,5,0.5,50,1224.177246,1113.984608,1387.111525,1192.064905,1168.345953,1192.064905,27/07/2026 02:45,27/07/2026 02:46,13.71719599
50,0,5,0.5,100,1232.069863,1345.223796,1307.737006,1288.931946,1233.693868,1288.931946,27/07/2026 02:46,27/07/2026 02:46,27.15732145
50,0,5,0.7,5,1176.216108,1155.070474,1295.937313,1155.763201,1196.831096,1176.216108,27/07/2026 02:46,27/07/2026 02:46,1.867951393
50,0,5,0.7,20,1171.60032,1057.704634,1299.418307,1199.205521,1205.194985,1199.205521,27/07/2026 02:46,27/07/2026 02:46,6.878790379
50,0,5,0.7,50,1197.356444,1275.92279,1105.690137,1281.793183,1319.358978,1275.92279,27/07/2026 02:46,27/07/2026 02:47,17.3822732
50,0,5,0.7,100,1336.266879,1271.430868,1301.688468,1315.232783,1268.721575,1301.688468,27/07/2026 02:47,27/07/2026 02:47,34.78161693
50,0,5,1,5,1315.355745,1277.084607,1241.803378,1303.109372,1160.664747,1277.084607,27/07/2026 02:47,27/07/2026 02:47,2.287906885
50,0,5,1,20,1136.467568,1335.139608,1236.543386,1133.880432,1275.91668,1236.543386,27/07/2026 02:47,27/07/2026 02:47,9.847170115
50,0,5,1,50,1113.153716,1302.43801,1245.030547,1157.096767,1389.56337,1245.030547,27/07/2026 02:47,27/07/2026 02:48,23.32532811
50,0,5,1,100,1285.064519,1290.464646,1288.92842,1241.633379,1218.298809,1285.064519,27/07/2026 02:48,27/07/2026 02:49,47.64830637
50,0,20,0,5,1201.961365,1241.624527,1191.80124,1264.33542,1247.027714,1241.624527,27/07/2026 02:49,27/07/2026 02:49,0.596448898
50,0,20,0,20,1109.424207,1182.026648,1153.458122,1151.004253,1285.715311,1153.458122,27/07/2026 02:49,27/07/2026 02:49,2.397037983
50,0,20,0,50,1295.168025,1173.85352,1328.857817,1235.067599,1371.890438,1295.168025,27/07/2026 02:49,27/07/2026 02:49,5.85755682
50,0,20,0,100,1121.356736,1237.447921,1113.888514,1184.705608,1117.977146,1121.356736,27/07/2026 02:49,27/07/2026 02:49,11.72501707
50,0,20,0.1,5,1146.636889,1203.92405,1177.106641,1258.907001,1226.238969,1203.92405,27/07/2026 02:49,27/07/2026 02:49,1.20585537
50,0,20,0.1,20,1272.66351,1257.565365,1237.837489,1206.688866,1348.406349,1257.565365,27/07/2026 02:49,27/07/2026 02:49,4.981643915
50,0,20,0.1,50,1215.392167,1071.964501,1168.30951,1126.097488,1251.353515,1168.30951,27/07/2026 02:49,27/07/2026 02:49,12.05661368
50,0,20,0.1,100,1206.626139,1211.581928,1091.635685,1081.060295,1211.492866,1206.626139,27/07/2026 02:49,27/07/2026 02:50,24.72838068
50,0,20,0.5,5,1170.43759,1331.13505,1236.505936,1235.524046,1249.604837,1236.505936,27/07/2026 02:50,27/07/2026 02:50,3.864224911
50,0,20,0.5,20,1192.152759,1125.407053,1218.459038,1069.973683,1146.084479,1146.084479,27/07/2026 02:50,27/07/2026 02:50,14.85215116
50,0,20,0.5,50,1155.91098,1166.820107,1243.059505,1186.80496,1186.968291,1186.80496,27/07/2026 02:50,27/07/2026 02:51,36.34927011
50,0,20,0.5,100,1197.836609,1325.893904,1277.903919,1184.480565,1251.96991,1251.96991,27/07/2026 02:51,27/07/2026 02:52,74.56219912
50,0,20,0.7,5,1267.197824,1287.598616,1214.045149,1321.654548,1265.893364,1267.197824,27/07/2026 02:52,27/07/2026 02:52,5.274673939
50,0,20,0.7,20,1290.415218,1264.057419,1295.891693,1231.542806,1144.342965,1264.057419,27/07/2026 02:52,27/07/2026 02:52,20.30662537
50,0,20,0.7,50,1261.414904,1247.14505,1137.563702,1219.894444,1189.826021,1219.894444,27/07/2026 02:52,27/07/2026 02:53,54.84672165
50,0,20,0.7,100,1175.765682,1159.137372,1305.912767,1232.360448,1186.366674,1186.366674,27/07/2026 02:53,27/07/2026 02:55,104.0612643
50,0,20,1,5,1326.018277,1199.181415,1250.427237,1291.825925,1141.930869,1250.427237,27/07/2026 02:55,27/07/2026 02:55,7.823038816
50,0,20,1,20,1339.114309,1286.094351,1013.614774,1336.068268,1068.520815,1286.094351,27/07/2026 02:55,27/07/2026 02:56,32.19662118
50,0,20,1,50,1163.961068,1192.149324,1168.197198,1246.058339,1261.775796,1192.149324,27/07/2026 02:56,27/07/2026 02:57,81.79773235
50,0,20,1,100,1227.274158,1198.809536,1264.994056,1035.685779,1182.788807,1198.809536,27/07/2026 02:57,27/07/2026 02:59,150.3056002
50,0,50,0,5,1124.158964,1297.328054,1288.892551,1167.605407,1143.665676,1167.605407,27/07/2026 02:59,27/07/2026 02:59,0.833295584
50,0,50,0,20,1278.74523,1288.834133,1243.372627,1138.962061,1211.845818,1243.372627,27/07/2026 02:59,27/07/2026 02:59,3.313253403
50,0,50,0,50,1281.164059,1142.612469,1291.213494,1217.91402,1301.227161,1281.164059,27/07/2026 02:59,27/07/2026 03:00,8.310703278
50,0,50,0,100,1224.299254,1219.003596,1386.848059,1167.997151,1293.920784,1224.299254,27/07/2026 03:00,27/07/2026 03:00,16.32236314
50,0,50,0.1,5,1165.070895,1199.78061,1034.770329,1131.764464,1089.294616,1131.764464,27/07/2026 03:00,27/07/2026 03:00,2.624840021
50,0,50,0.1,20,1267.835712,1296.818148,1155.900173,1158.980334,1162.399884,1162.399884,27/07/2026 03:00,27/07/2026 03:00,9.943991661
50,0,50,0.1,50,1312.282152,1323.628815,1287.932621,1283.954435,1178.066707,1287.932621,27/07/2026 03:00,27/07/2026 03:00,23.61283875
50,0,50,0.1,100,1271.457416,1192.057391,1121.546676,1369.630225,1212.957666,1212.957666,27/07/2026 03:00,27/07/2026 03:01,44.97240257
50,0,50,0.5,5,1373.514237,1119.314786,1053.031287,1261.954511,1206.906777,1206.906777,27/07/2026 03:01,27/07/2026 03:01,8.276847601
50,0,50,0.5,20,1168.871934,1182.985039,1204.523267,1328.216398,1124.53085,1182.985039,27/07/2026 03:01,27/07/2026 03:02,30.45722032
50,0,50,0.5,50,1147.421169,1162.945806,1250.757286,1293.886176,1200.547259,1200.547259,27/07/2026 03:02,27/07/2026 03:03,79.21240592
50,0,50,0.5,100,1259.914634,1329.587477,1153.741311,1139.092023,1225.461994,1225.461994,27/07/2026 03:03,27/07/2026 03:06,154.7455974
50,0,50,0.7,5,1264.276486,1087.090991,1139.633783,1136.842498,1241.706097,1139.633783,27/07/2026 03:06,27/07/2026 03:06,9.473819017
50,0,50,0.7,20,1248.118831,1251.490929,1252.252142,1255.2258,1225.043916,1251.490929,27/07/2026 03:06,27/07/2026 03:07,44.0355103
50,0,50,0.7,50,1212.855638,1439.269383,1198.143986,1131.5446,1226.701405,1212.855638,27/07/2026 03:07,27/07/2026 03:09,116.214999
50,0,50,0.7,100,1237.274433,1130.25275,1379.029096,1294.724486,1158.488167,1237.274433,27/07/2026 03:09,27/07/2026 03:12,227.478286
50,0,50,1,5,1142.335763,1272.718025,1208.479145,1193.332737,1231.843571,1208.479145,27/07/2026 03:12,27/07/2026 03:13,15.3633604
50,0,50,1,20,1148.756016,1270.640027,1373.466854,1140.446327,1317.837304,1270.640027,27/07/2026 03:13,27/07/2026 03:14,74.93906617
50,0,50,1,50,1273.823829,1278.521088,1093.29537,1252.150765,1150.802834,1252.150765,27/07/2026 03:14,27/07/2026 03:17,178.4746222
50,0,50,1,100,1237.898504,1080.146824,1319.137722,1234.459302,1141.213818,1234.459302,27/07/2026 03:17,27/07/2026 03:23,363.7660096
50,0,100,0,5,1112.37251,1255.950449,1139.417348,1220.027349,1226.53195,1220.027349,27/07/2026 03:23,27/07/2026 03:23,1.229314089
50,0,100,0,20,1348.667746,1225.787145,1230.120408,1142.739431,1120.342127,1225.787145,27/07/2026 03:23,27/07/2026 03:23,4.884566069
50,0,100,0,50,1234.095924,1182.641865,1283.311286,1125.354225,1229.691354,1229.691354,27/07/2026 03:23,27/07/2026 03:23,12.16714692
50,0,100,0,100,1192.857218,1069.720091,1170.617979,1197.751403,1175.731944,1175.731944,27/07/2026 03:23,27/07/2026 03:24,24.2441318
50,0,100,0.1,5,1221.455429,1269.121813,1299.175546,1152.007782,1231.018936,1231.018936,27/07/2026 03:24,27/07/2026 03:24,3.264061689
50,0,100,0.1,20,1212.835003,1234.75413,1171.898927,1123.344474,1281.198371,1212.835003,27/07/2026 03:24,27/07/2026 03:24,15.10199642
50,0,100,0.1,50,1091.365398,1182.011593,1314.363032,1073.868276,1330.22216,1182.011593,27/07/2026 03:24,27/07/2026 03:25,37.4880302
50,0,100,0.1,100,1134.71558,1323.726428,1054.205928,1278.608719,1071.760168,1134.71558,27/07/2026 03:25,27/07/2026 03:26,76.21941471
50,0,100,0.5,5,1153.988525,1050.613827,1287.638347,1204.919218,1230.278579,1204.919218,27/07/2026 03:26,27/07/2026 03:26,12.19767809
50,0,100,0.5,20,1187.463783,1180.902822,1103.148645,1128.088845,1227.546965,1180.902822,27/07/2026 03:26,27/07/2026 03:27,59.17039037
50,0,100,0.5,50,1222.893353,1285.293464,1176.21164,1068.771129,1103.17045,1176.21164,27/07/2026 03:27,27/07/2026 03:29,146.3617554
50,0,100,0.5,100,1309.265164,1277.358487,1353.608638,1250.832958,1381.060103,1309.265164,27/07/2026 03:29,27/07/2026 03:34,271.5171347
50,0,100,0.7,5,1138.715165,1214.545181,1289.806295,1139.92398,1160.884594,1160.884594,27/07/2026 03:34,27/07/2026 03:34,19.62866521
50,0,100,0.7,20,1072.740275,1194.489898,1361.983719,1222.314637,1179.557067,1194.489898,27/07/2026 03:34,27/07/2026 03:36,88.28369784
50,0,100,0.7,50,1180.08633,1203.561939,1241.386183,1264.071893,1206.695087,1206.695087,27/07/2026 03:36,27/07/2026 03:39,200.6251345
50,0,100,0.7,100,1210.670836,1102.876755,1225.54451,1325.977867,1220.038457,1220.038457,27/07/2026 03:39,27/07/2026 03:46,410.1211193
50,0,100,1,5,1368.788883,1253.304778,1239.823739,1183.024431,1274.561369,1253.304778,27/07/2026 03:46,27/07/2026 03:47,38.60063028
50,0,100,1,20,1205.893033,1324.85944,1199.904184,1234.217344,1296.287316,1234.217344,27/07/2026 03:47,27/07/2026 03:49,158.0039101
50,0,100,1,50,1173.37153,1268.556761,1056.730521,1162.627404,1217.185409,1173.37153,27/07/2026 03:49,27/07/2026 03:55,367.1093817
50,0,100,1,100,1237.76895,1221.027342,1143.242449,1125.991476,1240.901598,1221.027342,27/07/2026 03:55,27/07/2026 04:07,685.9934602
50,0.1,5,0,5,1360.792854,1249.547996,1144.990155,1262.002451,1245.873431,1249.547996,27/07/2026 04:07,27/07/2026 04:07,0.795620203
50,0.1,5,0,20,1137.114862,1328.742585,1112.874035,1286.703542,1216.130487,1216.130487,27/07/2026 04:07,27/07/2026 04:07,3.233751297
50,0.1,5,0,50,1287.874067,1333.291459,1285.186116,1275.697981,1245.750649,1285.186116,27/07/2026 04:07,27/07/2026 04:07,7.878526926
50,0.1,5,0,100,1071.30006,1229.467803,1153.547164,1164.786047,1329.038105,1164.786047,27/07/2026 04:07,27/07/2026 04:07,15.52869034
50,0.1,5,0.1,5,1243.641941,1122.020759,1165.904577,1351.728772,1292.932537,1243.641941,27/07/2026 04:07,27/07/2026 04:07,0.916510582
50,0.1,5,0.1,20,1151.702704,1122.227989,1265.184479,1220.834311,1172.907187,1172.907187,27/07/2026 04:07,27/07/2026 04:07,3.96346879
50,0.1,5,0.1,50,1084.45529,1209.399835,1154.110086,1382.393681,1287.960553,1209.399835,27/07/2026 04:07,27/07/2026 04:07,9.644697189
50,0.1,5,0.1,100,1232.649667,1185.233294,1264.745708,1194.857491,1174.13908,1194.857491,27/07/2026 04:07,27/07/2026 04:08,19.25871873
50,0.1,5,0.5,5,1341.332299,1220.146013,1266.679055,1349.927504,1241.707604,1266.679055,27/07/2026 04:08,27/07/2026 04:08,1.629044771
50,0.1,5,0.5,20,1261.099104,1111.370776,1230.536607,1273.712172,1346.802366,1261.099104,27/07/2026 04:08,27/07/2026 04:08,6.661354542
50,0.1,5,0.5,50,1249.219425,1330.354161,1348.002942,1211.602391,1220.294216,1249.219425,27/07/2026 04:08,27/07/2026 04:08,16.76115918
50,0.1,5,0.5,100,1196.162649,1199.559283,1250.135157,1312.019777,1101.434834,1199.559283,27/07/2026 04:08,27/07/2026 04:09,33.37367964
50,0.1,5,0.7,5,1179.19602,1396.263024,1150.827083,1233.700306,1151.984287,1179.19602,27/07/2026 04:09,27/07/2026 04:09,2.145548105
50,0.1,5,0.7,20,1256.504126,1155.533711,1240.072063,1317.049187,1314.035617,1256.504126,27/07/2026 04:09,27/07/2026 04:09,8.405487537
50,0.1,5,0.7,50,1300.412718,1108.802209,1220.969699,1043.114992,1381.701299,1220.969699,27/07/2026 04:09,27/07/2026 04:09,20.69176412
50,0.1,5,0.7,100,1161.071175,1219.71759,1272.297926,1128.895632,1250.930863,1219.71759,27/07/2026 04:09,27/07/2026 04:10,41.28578448
50,0.1,5,1,5,1130.497196,1034.658853,1215.604186,1258.247397,1304.230337,1215.604186,27/07/2026 04:10,27/07/2026 04:10,2.616564512
50,0.1,5,1,20,1232.089396,1244.691472,1127.387983,1321.670733,1222.872316,1232.089396,27/07/2026 04:10,27/07/2026 04:10,10.36299825
50,0.1,5,1,50,1290.223348,1313.158207,1304.815944,1155.315238,1313.839077,1304.815944,27/07/2026 04:10,27/07/2026 04:11,27.03277445
50,0.1,5,1,100,1210.165909,1217.077049,1157.294105,1273.59605,1270.444766,1217.077049,27/07/2026 04:11,27/07/2026 04:12,51.36315227
50,0.1,20,0,5,1273.780563,1241.277632,1079.807303,1285.444172,1274.156429,1273.780563,27/07/2026 04:12,27/07/2026 04:12,2.062295437
50,0.1,20,0,20,1243.405735,1182.98246,1306.554199,1163.551915,1221.829867,1221.829867,27/07/2026 04:12,27/07/2026 04:12,8.37022233
50,0.1,20,0,50,1218.242439,1212.808473,1187.074324,1315.129777,1358.19764,1218.242439,27/07/2026 04:12,27/07/2026 04:12,19.0064621
50,0.1,20,0,100,1218.910618,1301.494265,1309.899259,1115.371646,1198.700701,1218.910618,27/07/2026 04:12,27/07/2026 04:13,38.88771439
50,0.1,20,0.1,5,1302.361981,1177.182027,1141.463056,1044.965754,1188.512663,1177.182027,27/07/2026 04:13,27/07/2026 04:13,2.418873549
50,0.1,20,0.1,20,1088.302323,1031.484757,1156.63255,1127.073041,1197.243748,1127.073041,27/07/2026 04:13,27/07/2026 04:13,10.76528263
50,0.1,20,0.1,50,1233.619798,1292.822299,1147.86769,1214.424936,1243.031928,1233.619798,27/07/2026 04:13,27/07/2026 04:13,26.67114615
50,0.1,20,0.1,100,1087.053341,1265.613327,1229.996852,1317.199236,1195.531225,1229.996852,27/07/2026 04:13,27/07/2026 04:14,52.60680246
50,0.1,20,0.5,5,1171.704338,1266.672649,1364.305072,1231.612156,1281.62534,1266.672649,27/07/2026 04:14,27/07/2026 04:14,4.762744904
50,0.1,20,0.5,20,1272.338598,1219.495843,1126.173792,1177.45127,1162.532567,1177.45127,27/07/2026 04:14,27/07/2026 04:15,21.03898835
50,0.1,20,0.5,50,1223.320441,1305.076963,1457.733275,1207.031566,1146.667381,1223.320441,27/07/2026 04:15,27/07/2026 04:16,55.31194949
50,0.1,20,0.5,100,1270.36556,1195.988407,1200.524021,1312.350441,1342.007341,1270.36556,27/07/2026 04:16,27/07/2026 04:17,108.0185657
50,0.1,20,0.7,5,1342.766057,1184.995827,1150.791884,1295.373482,1457.310559,1295.373482,27/07/2026 04:17,27/07/2026 04:17,6.892780066
50,0.1,20,0.7,20,1152.007663,1337.078705,1250.556296,1312.994872,1200.122727,1250.556296,27/07/2026 04:17,27/07/2026 04:18,30.45692873
50,0.1,20,0.7,50,1170.516695,1271.551057,1169.355617,1165.388716,1173.064393,1170.516695,27/07/2026 04:18,27/07/2026 04:19,68.31119251
50,0.1,20,0.7,100,1279.841291,1265.020834,1217.19715,1138.641642,1164.098917,1217.19715,27/07/2026 04:19,27/07/2026 04:21,137.1426144
50,0.1,20,1,5,1218.088197,1253.925781,1099.964188,1381.432352,1104.439427,1218.088197,27/07/2026 04:21,27/07/2026 04:22,9.015976906
50,0.1,20,1,20,1181.750275,1149.984412,1349.379761,1276.831489,1287.405318,1276.831489,27/07/2026 04:22,27/07/2026 04:22,37.12939453
50,0.1,20,1,50,1155.941765,1180.536002,1118.138146,1169.713157,1303.74984,1169.713157,27/07/2026 04:22,27/07/2026 04:24,95.04755688
50,0.1,20,1,100,1346.069655,1224.017388,1257.112997,1225.871834,1319.937977,1257.112997,27/07/2026 04:24,27/07/2026 04:27,182.5246065
50,0.1,50,0,5,1293.087493,1154.100648,1295.210654,1187.86936,1334.865746,1293.087493,27/07/2026 04:27,27/07/2026 04:27,4.397006512
50,0.1,50,0,20,1208.888334,1269.937552,1139.080111,1161.11627,1202.82105,1202.82105,27/07/2026 04:27,27/07/2026 04:27,16.82807136
50,0.1,50,0,50,1206.65437,1175.822616,1139.225124,1170.389885,1082.692854,1170.389885,27/07/2026 04:27,27/07/2026 04:28,41.84989047
50,0.1,50,0,100,1371.570178,1277.799171,1159.946797,1193.322644,1181.075983,1193.322644,27/07/2026 04:28,27/07/2026 04:29,85.63695812
50,0.1,50,0.1,5,1266.904145,1107.018484,1104.566902,1079.048262,1232.914917,1107.018484,27/07/2026 04:29,27/07/2026 04:29,6.002440214
50,0.1,50,0.1,20,1231.899941,1285.969631,1211.18522,1187.570403,1146.106229,1211.18522,27/07/2026 04:29,27/07/2026 04:30,23.50543809
50,0.1,50,0.1,50,1174.159054,1273.879596,1281.768453,1268.257365,1116.611967,1268.257365,27/07/2026 04:30,27/07/2026 04:31,58.59176993
50,0.1,50,0.1,100,1205.403774,1179.022583,1177.061352,1371.300026,1201.591357,1201.591357,27/07/2026 04:31,27/07/2026 04:33,116.8458619
50,0.1,50,0.5,5,1247.344529,1185.854007,1199.634994,1126.152589,1219.277661,1199.634994,27/07/2026 04:33,27/07/2026 04:33,11.82648993
50,0.1,50,0.5,20,1288.509185,1169.569566,1198.173552,1170.94975,1249.969577,1198.173552,27/07/2026 04:33,27/07/2026 04:34,47.07164288
50,0.1,50,0.5,50,1243.728683,1173.017344,1238.550682,1377.6959,1077.054446,1238.550682,27/07/2026 04:34,27/07/2026 04:36,120.0626099
50,0.1,50,0.5,100,1235.763939,1222.508467,1265.97075,1245.688811,1461.916254,1245.688811,27/07/2026 04:36,27/07/2026 04:40,235.7461085
50,0.1,50,0.7,5,1082.406537,1308.486188,1251.233431,1421.69028,1252.668078,1252.668078,27/07/2026 04:40,27/07/2026 04:40,17.44250059
50,0.1,50,0.7,20,1243.577939,1198.125935,1264.318748,1180.423915,1219.340935,1219.340935,27/07/2026 04:40,27/07/2026 04:41,69.15107346
50,0.1,50,0.7,50,1228.422642,1268.56968,1338.132406,1238.727611,1153.180592,1238.727611,27/07/2026 04:41,27/07/2026 04:44,159.2254684
50,0.1,50,0.7,100,1314.53607,1073.127601,1337.823489,1126.867824,1298.154117,1298.154117,27/07/2026 04:44,27/07/2026 04:49,323.1816344
50,0.1,50,1,5,1340.051539,1265.410845,1237.809451,1321.698835,1162.600106,1265.410845,27/07/2026 04:49,27/07/2026 04:49,21.78875637
50,0.1,50,1,20,1279.946713,1171.641651,1094.471026,1198.820434,1254.135755,1198.820434,27/07/2026 04:49,27/07/2026 04:51,92.768049
50,0.1,50,1,50,1230.117867,1078.945489,1138.672565,1238.770343,1257.042482,1230.117867,27/07/2026 04:51,27/07/2026 04:55,231.173841
50,0.1,50,1,100,1243.156756,1137.609357,1238.027252,1184.320493,1313.630047,1238.027252,27/07/2026 04:55,27/07/2026 05:03,463.9476407
